uid,id,stars,review,sentiment,type,filename,url
25010,6491,0,"Baseball is a great sport, but an horrible subject for movies. Except perhaps for EIGHT MEN OUT, or films where the sport is not the principal subject, like COBB, FIELDS OF DREAM, FEAR STRIKES OUT or BULL DURHAM, a comedy. Every time someone tries to make a serious film about baseball, it always fail. Billy Crystal offers us nothing original. His film is full of clichés : abusive slow motions (on the crucial moments, of course) stupid special effect when we see the ball coming right to us, horrible heavy orchestral muzak (on the crucial moments, of course). But the two young actors, Pepper & Jane, are doin' a very fine job. Also, Crystal offers us a good early sixties set. Hey! How about a movie about Barry Bonds breaking McGwire record ? And, in a few years, how about a film about Vladimir Guerrero breaking Bonds record ? I hope that some day Spike Lee will make his movie about Jackie Robinson. That will be the best serious baseball movie of all time.",,Train,./train/unsup/6491_0.txt,http://www.imdb.com/title/tt0250934/usercomments
25011,3540,0,"I saw Scrapple at the 1998 Breckenridge Film Fest. The description of the film read, ""Pigs, drugs, and ski bums."" I was intrigued, to say the least, by what would be my favorite film of the festival.<br /><br />The opening credit scenes had me believing I was watching a movie that was filmed in the mid '70s. By the second scene I knew I was in for a great film. Having lived in ski towns for the past 10 years, I can safely say that Scapple does an outstanding job of relaying the universal, timeless truisms of ski town life.<br /><br />Entertaining, funny, and cinematically beautiful, the film sends a small message that hits close to home. During the story we fall in love with Al Dean, the king of blind luck, in his efforts to make things right.<br /><br />This is a film that was put together remarkably well, especially for a first time, independent project. After seeing a movie like Scrapple, one wonders how this film isn't being distributed on a national level, when so many undeserving movies are. I suppose blame lies in the unenlightened viewing public and not in the quality of the film, as Scrapple is the most underrated film I have yet to see.<br /><br />Kudos to the Hanson brothers for their grassroots efforts to get this movie seen by appreciative moviegoers.",,Train,./train/unsup/3540_0.txt,http://www.imdb.com/title/tt0152319/usercomments
25012,46775,0,"Boy, I never knew how bad a movie can be, but after watching about 20 minutes of this piece of s&%#t I do. To me there is nothing funny about this movie, even if I try to give my brains a so-called day of. It is not that I am interested in more pretentious movies. I mean, I do like ""Under siege"", ""Die hard"" and also some of Jacky Chan's works, but these flicks at least do have descent settings and some funny dialogue.<br /><br />City hunter will entertain let's say 3 to 8 year olds who are not so bright and it makes one wonder how this scrap made it on DVD while a genuine masterpiece like ""The fearless vampire killers"" is still waiting for a DVD release.",,Train,./train/unsup/46775_0.txt,http://www.imdb.com/title/tt0103950/usercomments
25013,38221,0,"I think this is quite possibly the worst movie I've ever seen. I kept watching waiting for a plot, my husband and I both missed a possible plot. So many things are left unanswered!! I feel like I just woke up from a bad dream and now I'll spend the rest of my evening confused and trying to figure it out. I don't even know if I can tell you what the movie was about I'm so confused but I'll tell you what I know. This guy is in this apartment building where no one acts normal at all. The neighbors are strange, and even the guy at the grocery store is strange. He pays high prices for small items at the grocery store....which is odd, who pays 90 bucks for a gallon of milk? He is trying to figure out what is going on around him and then comes this pretty lame explanation and a very strange ending to the movie. As you are still waiting for them to answer so many questions that have been brought up by the attempt at a plot.....the movie ends...we actually had to check the chapters left on the DVD to see if that was REALLY the end!!!<br /><br />I wouldn't waste my time with this film unless you like ""fill in the blank"" movies!",,Train,./train/unsup/38221_0.txt,http://www.imdb.com/title/tt0317042/usercomments
25014,13949,0,"The Battle of the River Plate is an almost documentary like account of the battle of the German pocket battleship Graf Spee with three allied cruisers and what happened to her subsequently. Heading the small mini fleet was Captain Anthony Quayle and the German captain of the Graf Spee was played by Peter Finch.<br /><br />December of 1939 was the period known as the 'phony war'. Poland had been overrun by the Nazis and the British and French forces were on the continent safely behind the Maginot line or so they thought at the time. What action there was at this time was on the sea with various naval engagements here and there.<br /><br />The Graf Spee was doing one number on British commerce in the South Atlantic. It sank nine British merchant vessels, but her captain was no Nazi. He observed the rules of war strictly, picked up sailors from the sunken vessels and all reported good treatment at his hands. When he did reach Montevideo he let all the British sailors go. Sad to say this was not something repeated during World War II.<br /><br />In any event two British and one New Zealand cruiser, the Ajax, the Achilles and the Exeter took on the Graf Spee and fought it to a bloody standstill. The British were lucky to have facilities at the Falkland Islands for repair. But the Graf Spee headed for Montevideo which was neutral territory at the time.<br /><br />I'm not quite sure why they did not make for the friendlier shores of Buenos Aires on the River Plate. Even though Juan Peron had not taken charge in Argentina, it was still friendlier to the Germans than Uruguay was. Possibly Finch's character Lansdorff knew the history of Uruguay, a country founded as a neutral buffer state between Argentina and Brazil. In any event the Uruguayans operated correctly under the assumption that they would be at war sooner or later with the Germans as indeed were all the Latin American countries except Argentina after Pearl Harbor. The Graf Spee would have made quite the prize indeed.<br /><br />As German, British, and Uruguayan diplomats tried to negotiate, Finch took action and blew up the Graf Spee in the middle of the River Plate. The Nazi propaganda machine made him a martyr which in fact he was and the British public was given something to cheer about in those beginning days of World War II.<br /><br />Finch and Quayle give good performances as a pair of gallant adversaries and The Battle Of The River Plate is a fine war film from the United Kingdom in which even the enemy behaved gallantly.",,Train,./train/unsup/13949_0.txt,http://www.imdb.com/title/tt0048990/usercomments
25015,23678,0,"This good-guy-vs-the-evil-tyrant story, set in 19th century Russia, may have been an attempt to extend Steve Reeves' career beyond those ""Hercules"" movies. However, despite the different costumes, it's still a ""Hercules"" movie with the usual stilted dialog, haphazard dubbing, and cardboard characters. On the other hand, there's lots of action, the pace rarely flags, and Reeves gets to do yet another one of those scenes where he's stripped to the waist, bound with ropes, and given a vigorous whipping which, needless to say, has little effect on his defiant character.",,Train,./train/unsup/23678_0.txt,http://www.imdb.com/title/tt0052538/usercomments
25016,31868,0,"This is a Thai horror film that was simply fun to watch. A group of friends visit an old teacher of theirs who lives in the jungle. We see through flash backs that terrible things happened to them in the past at their school. Their beautiful teacher seems to have become a homicidal devil worshiping witch. Not only is she able to conjure the dead and cast spells that will make your stomach turn (think fish hooks and reptiles + soft human flesh); but she also seems to have a predilection for torture using a blow torch. Let the mayhem begin! <br /><br />If you can find it online, download the trailer of the movie and watch it...its one of the best horror trailers you will see. And the movie itself is just as fun. What else can I say about this movie? Interesting and unpredictable storyline. Beautiful jungle scenery. Hot (but evil) Thai babes. Gratuitous gore. What's not to like guys? Watch this one and have a blast!",,Train,./train/unsup/31868_0.txt,http://www.imdb.com/title/tt0756222/usercomments
25017,13154,0,"Big Spoiler Alert. So read this only if you've already seen it... or don't care. But you should see it. <br /><br />First, I give this a 7. It's got some great actors, music, and directing. The creepy mood that the miniseries created was perfect. I sat and watched this straight through and wasn't bored once, despite it's being 5 hours long. UNFORTUNATELY, I couldn't escape two things. First, the massive plot holes, especially towards the ending, and second, the fact that they gave up on the mystery of the room by the final third of the film. One example of a huge hole: The Order. Why even create that subplot if you're going to leave it hanging the way they did? The only answer is that this was supposed to be a pilot. But it didn't feel that way. And there are dozens more that make equally little sense. Second, the mystery was just dropped. The whole question about how and why the room came to be and who the Occupant was before whatever happened happened was just left to float away as though no one would really care anyway. Sure, Joe wanted his daughter back and one could argue that he was thinking about her and nothing else. But to use that explanation is just giving the film an excuse to be sloppy. For a detective, he barely asked any questions and I feel as though it was intentional so we would forget that there was a mystery to begin with. People, especially detectives, are curious and I'm sure that if confronted with something this bizarre, they'd be asking questions for hours (and not get up and leave before the omelets even arrive).<br /><br />Sadly, these two problems seriously deflated my impression of the series. In large part because they were so annoying. It started out so fun with the competing groups vying for control of the objects and the characters involved behind the secrecy. But once the last hour came, it was as though the studio sent down a memo telling the director to wrap it up so they could start filming a reality TV show on the sets.<br /><br />This is another example of why you give people enough time to complete the story rather than force it into an allotted time slot. My only hope is that these problems I had were the result of an over-zealous editing team, and that if a DVD of the miniseries comes out, the scenes from the cutting-room floor can be picked up and re-attached so that some sense can be made out of the thing.<br /><br />In conclusion, it's good. Very good. But it could have been great.",,Train,./train/unsup/13154_0.txt,http://www.imdb.com/title/tt0830361/usercomments
25018,12101,0,"This film has a script so terrible that I reluctantly sat through the entire thing (which is mercifully brief) merely to see how it would play out.<br /><br />SPOILERS ABOUND!<br /><br />The film opens with a shot of a manzanita pine overlooking the ocean that immediately establishes the Monterey, California setting and calls to mind the 1961 Marlon Brando film ONE-EYED JACKS, a film with a very similar storyline that was also set near Monterey. We then see Jay Turner (Sterling Hayden) and Max Reno (Ted de Corsia) riding horses along the surf and learn they are fleeing from a robbery. They go into a cave that Reno calls a perfect hideout. Presumably the entrance to the cave is hidden when the tide is up. However, anyone looking for the men shouldn't have too much trouble finding their horses outside. Morever, Turner builds a fire inside the cave. Don't they worry about the smoke giving them away? (For my part, I'd worry about being drowned inside the cave during high tide.)<br /><br />The men talk and we learn that they've only recently met. They are very different types: Turner is satisfied with the $5,000 he's getting from the heist and wants to give up crime, but Reno wants to continue their partnership and is miffed by Turner's retirement. When Turner goes out to the surf to get a pot of water (What's the water for? Is he intending to use seawater for coffee?) Reno follows him and shoots him in the back. He then takes both horses and flees. This scene stunned me. Why didn't Reno shoot Turner inside the cave, where he could have retrieved the $5,000 and left Turner's body better hidden? Since he seemed not to have retried the money, what was the point of shooting Turner?<br /><br />The next ONE-EYED JACKS element in the film is the appearance of a beautiful young Mexican woman, Maria Salvador (Pamela Duncan), who likes hanging out at the beach alone. Maria drags Turner out of the surf and somehow gets him to her home, where she nurses him back to health. Predictably, Maria and Turner fall in love. Turner is mellowing but is also obsessed with tracking Reno down and returning him to Monterey, where he can be hanged for murder (i.e., murdering Turner). Maria disapproves, but Turner leaves, vowing to return.<br /><br />Meanwhile, Max Reno manages to set himself up nicely, under his own name, in a town called Delrey. It wasn't clear where Delrey is, but it seems to be in or near Texas. A long way from Monterey, California, but it makes some sense, as Reno doesn't appear to be worried about being caught by the law.<br /><br />We first see Reno when he is playing cards in a saloon and winning big. He's obviously cheating, and even the sheriff suggests as much, but he nevertheless wins a huge amount from the saloon's owner. (Would a real saloon owner ever play a complete stranger in a high-stakes poker game?) In a back-room scene, the saloon owner signs over half-interest in his place to Reno, who happens to have a ready-to-sign contract in his jacket pocket. Reno then shoots the man dead and gets away with claiming that the man drew on him. Playing a primitive version of DEADWOOD's Al Swearengen, Reno transforms the formerly tame Delrey saloon into a happening place with fast women, a piano player, and dishonest card dealers.<br /><br />If Delrey really is in Texas, it's a mystery how Turner finds the place, but he does. He makes a dramatic entrance in Reno's saloon and confidently pretends to be ""John York"" from El Paso when Reno confronts him. It's been a year since Reno has seen Turner, and he never knew Turner well to begin with, so he's not completely sure that York is Turner. He tries a few lame schemes to discover York's true identity. If Reno were Swearengen, he'd simply have York killed to be on the safe side. Eventually, he tries to do just that, but his schemes backfire. Turner ends up as deputy sheriff. Then, as acting sheriff, Turner saves Reno from a lynch mob and takes him back to Monterey. After Turner and Reno leave town, there is a curious sequence in which it becomes unclear what Turner's intentions are. Is he really taking Reno back to Monterey? Does he plan to kill Reno himself? Is he reverting to crime, with Reno as his partner? The answer is (a), and Turner delivers Reno to Monterey sheriff. He then rides back to the beach where he first encountered Maria and finds her pottering around the surf. They fall into each other's arms, but Maria is upset to learn what Turner has done to Reno. Despite the fact that Reno shot Turner in the back and later made several more attempts to have him killed, Maria thinks it wrong to have Reno tried for a murder that didn't take place. Seems like nitpicking, if you ask me. Turner asks Maria if she will love him, no matter what. She says yes, and we next see Turner being put in the same jail cell with Reno.<br /><br />Talk about a movie that doesn't deliver ... there is NO gun battle at Monterey! However, one of the film's few strengths is its ambiguous ending. I expected to see a scene in which Turner is let off the hook for being reformed, but that doesn't happen either. Instead, Reno welcomes Turner into his cell with open arms, forgives him ""for everything that you've done to me."" The film ends with Turner punching Reno out, as the credits begin to roll. Considering how heavy-handed everything in the script has subtle note. Will Is Turner be prosecuted? Will Reno be hanged? We can only guess. Meanwhile, I wouldn't be surprised if the naive Maria goes back to the beach to pick up more men.",,Train,./train/unsup/12101_0.txt,http://www.imdb.com/title/tt0050465/usercomments
25019,49051,0,"The dopey, deadpan character sculptured by Leslie Nielsen is back in a ""James Bond-esque"" comedy as agent WD 40. There are more gag misfires in this movie, than a parking lot full of dead batteries. However, he's such a likeable guy, you can make it over the hump.<br /><br />Unfortunately, with the exit of the mad geniuses (The Zucker Bros. & Jim Abrahms), there's little here in this script to wave the pom-poms about. It's all been done too many times before.<br /><br />Of honourable mention is a priceless, very quick cameo with Pat Morita, which is an absolute gem. There are other assorted scenarios that came off well, too. See it if you must on a rainy Sunday, but this is pretty old, borrowed and blue.",,Train,./train/unsup/49051_0.txt,http://www.imdb.com/title/tt0117723/usercomments
25020,9132,0,"Reportedly five years in the making, this enchanted, inspired production is perhaps not quite on the level of Disney's first-tier masterpieces (Pinocchio, Dumbo, Snow White and Fantasia), but a strong case could be made for it being the best film the studio has released since its 1991 premiere. From the design of the Beast's awesomely monolithic castle to the heart-stopping, Busby Berkley-inspired dance of china and silver in ""Be Our Guest"", this is one of the most rigorously constructed animated films I've seen. Bolstered by grand, romantic themes of self-sacrifice and eternal honor in the face of persecution, this is a marvelous experience for any age.",,Train,./train/unsup/9132_0.txt,http://www.imdb.com/title/tt0101414/usercomments
25021,46312,0,"I almost want to give it a ten for being so perfectly horrible but the fact that he takes this so seriously makes it so bad. I can't help but watch it. It's great! I'll be waiting for the next 2000 chapters, but he calls it ""hip-hopera"". There is no movement to the music after a chapter ends, he rhymes the same word several times in a row. It's plain awful from a musical standpoint but the fact that it's a farcical, unintentional laugh riot, makes it totally awesome! My favorite line is when the midget (and i love that he's referred to as ""the midget"") says ""oh god, I think I just shitted on myself. How could he sing that line with a straight face?",,Train,./train/unsup/46312_0.txt,http://www.imdb.com/title/tt0491587/usercomments
25022,38882,0,"I have seen at least four other films (including Michael Moore's documentary) about the guns in America, and their easy availability - three of these were about senseless shootings in schools. And now we have another. <br /><br />Unfortunately, this is the least interesting of the lot. Gus van Sant's ""Elephant"" tops the board in its classic understatement, and weaves disparate strands together in the end. With this movie, which dissects the aftermath of a school shooting starts off with a tantalising premise - what happens AFTER? <br /><br />It is almost too horrible to bear, the mother (a marvelous performance by Marcia Gay Harden) of a shooter in a school massacre, the traumatised police officer, the headmaster who is so intent on stopping guns in schools that he neglects (oh cliché cliché!) his own family and so on are all formulaic plot devices at the best. The performances by the main actors are really good, but the poor material they have been given negates all.<br /><br />There is no sense of interconnectivity between the individual subplots, not really even at the end, when a totally gratuitous bit of violence brings just two of the sub-plot protagonists accidentally together.<br /><br />The movie builds up to nothing, and so ends with a big SO WHAT?",,Train,./train/unsup/38882_0.txt,http://www.imdb.com/title/tt0416471/usercomments
25023,29465,0,"The movie is badly directed though a good story and Vivek Oberoi cannot act. Please buy the movie if you want an example of how not to direct a movie.So see it at you own risk. The use of actresses has been poor. The feel of an old lady coming back to India in search of her love did not sell too well. But I haven't seen any brilliant work from the director in the recent times except for Iqbal which he produced. The movie had everything that makes a commercial success, it is a period movie it was quiet well done, songs were out of the world the two best music directors Rehman and Ismail Darbar and a commercial cast,the dances were choreographed by S.Dawar group the best dancing school available if you add all this with a good story a very good film!!!!! To make a flop with all this is and art by itself. Please buy this copy to see how not to do it.",,Train,./train/unsup/29465_0.txt,http://www.imdb.com/title/tt0396690/usercomments
25024,30558,0,"The only Icelandic film I've ever come across. This and it's two (disappointing) sequels, that is. And what an OUTSTANDING film. Wow. The viking film to end all viking films. None of the others made since (Trees Grow on the Stones Too, 13 Warrior, The Pathfinder *yikes!*, the sequels to this film) have been up to much. <br /><br />Five VIRTUES of When The Raven Flies:<br /><br />1. Design wise: The viking clichés of (horned) helmets, shiny swords, dragon headed longboats, and the odd galloping stallions are replaced with an authentic, down-to-earth design: Fur caps, black/rusty cleavers/knives, small ocean going merchant vessels, and those curious Icelandic ponies. It is quite odd seeing the characters ride them. The viking warriors feet almost touch the ground, and they ride in a weird trotting style. <br /><br />Which help bring us closer to what life could have been like back then.<br /><br />And did I mention how the director has chosen memorable, gritty faces in almost every role? No tall blond semi-gods here, just dirty survivors in a harsh country/island. <br /><br />2. Plot wise: An Icelandic film about vikings? A chance to show off Icelandic courage, virtue and heroism, right? Wrong. The hero is from IRELAND, rather, and his story is about a viking victim getting back at the perpetrators. <br /><br />The plot requires minimum knowledge about Icelandic/Norwegian history. It's set during the late 800s AD. While the political power in Norway is being consolidated around one king, Iceland is being colonized by settlers, hunters, traders, political refugees...and Irish slaves. Iceland was considered a loose and distant part of the young kingdom.<br /><br />The intrigue be a little hard to follow a first. Relax - it will all make sense later on (as characters dwindle in number). <br /><br />3. Style wise: This gruesome and captivating story of revenge is - yes- a SPAGHETTI WESTERN. Every trick in the Spaghetti-Western handbook. And I mean it as a compliment.This is on par with Sergio Leone on a good day. And how suitable for the material. Talking is kept to a macho minimum. Closeups of frowning faces and steely eyes trying to penetrate the minds of opponents. Quiet. Sudden violent outbursts. Bittersweet ending. The main character, ""Guest"", isn't even presented with a proper name. Clint's nameless character in the Dollar movies, anyone? <br /><br />This is an Arctic homage to Sergio Leone. Bravo!<br /><br />4. Endurance: 24 years on and the film is still standing strong. Some bloods'n gore effects are little on the silly side, some sophomore editing. Some synth music and ditto drums upsets the mood a little at times. My DVD version has no stereo/surround sound. The picture is laser disc fine, not DVD or HD fine. <br /><br />And those were all the flaws. I mean ALL the flaws. The\is film is so frikkin' strong none of the above really matters.<br /><br />5. The director still hasn't made anything nearly as impressive as this film. The 1988 sequel, In the Shadow of the Raven, had a bigger budget/production. But lacks the Leone-ish sense of urgency. See for yourself. The last film in his trilogy, Den Kvite Viking, had moments of inspired casting/design/mood etc (a talking wooden Jesus effigy stands out), but is totally overwhelmed by a slow and unconvincing plot. Shame. The more reason to love and revere the original! <br /><br />See it before they cast Nicholas Cage in a remake!",,Train,./train/unsup/30558_0.txt,http://www.imdb.com/title/tt0087432/usercomments
25025,29776,0,"This movie stole 2 hours of my life and I want them back! I kept watching, hoping against hope, that something would happen in the film to redeem itself, but alas, it was not to be. Watching this movie is the cinematic equivalent of a root canal. And for a movie so full of sex, this is about the least erotic thing I can imagine.<br /><br />While Isabelle Huppert is an undeniably talented and beautiful actress, I can not comprehend what would possess her to star in a film like this. This movie is full of unpleasant people doing unpleasant things, for no discernible reason other than to annoy the viewer. None of the characters are remotely realistic, and their actions and motivations make no sense. In a real world, Isabelle Huppert's character would have been imprisoned and/or institutionalized.<br /><br />The basic story is this: boy goes to live with his parents, dad dies, son pees all over his dad's stuff and masturbates, mom sniffs her son's butt, mom decides to introduce son to a world of sexual deviance and perversion (including participating in group sex with him), mom decides she should leave before the two of them actually have sex (but she conveniently leaves a whore behind for son to fall in love with), mom continues her career as a prostitute, son and whore whip the local restaurateur and cry, mom comes home to cause more trouble, and then mom dies and son masturbates at her coffin.<br /><br />There, I just saved you two hours and quite a few brain cells.",,Train,./train/unsup/29776_0.txt,http://www.imdb.com/title/tt0381392/usercomments
25026,31411,0,"There are few things worse than ""art"" that wants to appear so hip that it's above it all. THE DOOM GENERATION is an empty piece of bloodied fluff, meandering its way from one ""shocking"" scene to another. It's boring and pretentious. Do not waste your money or time on this one.",,Train,./train/unsup/31411_0.txt,http://www.imdb.com/title/tt0112887/usercomments
25027,17502,0,"It is not as much a study of eroticism as it is one man's erotic fantasy about the battle between the sexes <br /><br />A rich, horny Italian (Mastroianni) meets a woman on a train When the train stops, he follows her into a lonely wood, which becomes a futuristic world of forceful women who have almost entirely destroyed completely all men in their society <br /><br />Mastroianni's character is left alive as a curiosity piece His experiences carry him deeper and deeper into this bizarre fantasy city The film never fully provides passion and erotic lusts, but is tickling and stimulating pleasantly none the less... Fellini's pointthat women resent the fact that men are easily excitedis most effectively carried by Donatella Damiani, a buxom and very beautiful young actress who runs nearly naked throughout the movie <br /><br />Although the film never tires, it never quite completes its erotic expectations either, giving priority to consider carefully its own bizarre reality It has elements of science fiction and adventure, but is more exactly a fantasy on the estrangement between men and women...",,Train,./train/unsup/17502_0.txt,http://www.imdb.com/title/tt0080539/usercomments
